state,month,year,tax type,value,fips state,numeric month,note,id
West Virginia,February,2024,motor fuel,31520000,54,2,,54_2024_2
Wisconsin,February,2024,motor fuel,83791477,55,2,,55_2024_2
Wyoming,February,2024,motor fuel,,56,2,,56_2024_2
Alabama,March,2024,motor fuel,78810002,1,3,,1_2024_3
Alaska,March,2024,motor fuel,4575241,2,3,,2_2024_3
Arizona,March,2024,motor fuel,66858912,4,3,,4_2024_3
Arkansas,March,2024,motor fuel,45677239,5,3,,5_2024_3
California,March,2024,motor fuel,732118000,6,3,,6_2024_3
Colorado,March,2024,motor fuel,51730000,8,3,,8_2024_3
Connecticut,March,2024,motor fuel,38169105,9,3,,9_2024_3
Delaware,March,2024,motor fuel,,10,3,,10_2024_3
District of Columbia,March,2024,motor fuel,1486171,11,3,,11_2024_3
Florida,March,2024,motor fuel,,12,3,,12_2024_3
Georgia,March,2024,motor fuel,178238000,13,3,,13_2024_3
Hawaii,March,2024,motor fuel,8641224,15,3,,15_2024_3
Idaho,March,2024,motor fuel,27918074,16,3,,16_2024_3
Illinois,March,2024,motor fuel,232617283,17,3,,17_2024_3
Indiana,March,2024,motor fuel,143499553,18,3,,18_2024_3
Iowa,March,2024,motor fuel,50640289,19,3,,19_2024_3
Kansas,March,2024,motor fuel,,20,3,,20_2024_3
Kentucky,March,2024,motor fuel,75451312,21,3,,21_2024_3
Louisiana,March,2024,motor fuel,47832707,22,3,,22_2024_3
Maine,March,2024,motor fuel,14917530,23,3,,23_2024_3
Maryland,March,2024,motor fuel,,24,3,,24_2024_3
Massachusetts,March,2024,motor fuel,53608490,25,3,,25_2024_3
Michigan,March,2024,motor fuel,116075770,26,3,,26_2024_3
Minnesota,March,2024,motor fuel,63566264,27,3,,27_2024_3
Mississippi,March,2024,motor fuel,34193239,28,3,,28_2024_3
Missouri,March,2024,motor fuel,78832863,29,3,,29_2024_3
Montana,March,2024,motor fuel,,30,3,,30_2024_3
Nebraska,March,2024,motor fuel,29312423,31,3,,31_2024_3
Nevada,March,2024,motor fuel,,32,3,,32_2024_3
New Hampshire,March,2024,motor fuel,9800000,33,3,,33_2024_3
New Jersey,March,2024,motor fuel,36691000,34,3,,34_2024_3
New Mexico,March,2024,motor fuel,,35,3,,35_2024_3
New York,March,2024,motor fuel,116944406,36,3,,36_2024_3
North Carolina,March,2024,motor fuel,197666653,37,3,,37_2024_3
North Dakota,March,2024,motor fuel,,38,3,,38_2024_3
Ohio,March,2024,motor fuel,219471027,39,3,,39_2024_3
Oklahoma,March,2024,motor fuel,46332579,40,3,,40_2024_3
Oregon,March,2024,motor fuel,56985980,41,3,,41_2024_3
Pennsylvania,March,2024,motor fuel,126668562,42,3,,42_2024_3
Rhode Island,March,2024,motor fuel,,44,3,,44_2024_3
South Carolina,March,2024,motor fuel,81000000,45,3,,45_2024_3
South Dakota,March,2024,motor fuel,,46,3,,46_2024_3
Tennessee,March,2024,motor fuel,91546527,47,3,,47_2024_3
Texas,March,2024,motor fuel,302150000,48,3,,48_2024_3
Utah,March,2024,motor fuel,50500000,49,3,,49_2024_3
Vermont,March,2024,motor fuel,6800572,50,3,,50_2024_3
Virginia,March,2024,motor fuel,119152000,51,3,,51_2024_3
Washington,March,2024,motor fuel,106832265,53,3,,53_2024_3
West Virginia,March,2024,motor fuel,28772000,54,3,,54_2024_3
Wisconsin,March,2024,motor fuel,57555572,55,3,,55_2024_3
Wyoming,March,2024,motor fuel,,56,3,,56_2024_3
Alabama,April,2024,motor fuel,84736092,1,4,,1_2024_4
Alaska,April,2024,motor fuel,4575241,2,4,,2_2024_4
Arizona,April,2024,motor fuel,74813840,4,4,,4_2024_4
Arkansas,April,2024,motor fuel,50788660,5,4,,5_2024_4
California,April,2024,motor fuel,697394000,6,4,,6_2024_4
Colorado,April,2024,motor fuel,56206000,8,4,,8_2024_4
Connecticut,April,2024,motor fuel,39573254,9,4,,9_2024_4
Delaware,April,2024,motor fuel,,10,4,,10_2024_4
District of Columbia,April,2024,motor fuel,,11,4,,11_2024_4
Florida,April,2024,motor fuel,,12,4,,12_2024_4
Georgia,April,2024,motor fuel,195461000,13,4,,13_2024_4
Hawaii,April,2024,motor fuel,8870399,15,4,,15_2024_4
Idaho,April,2024,motor fuel,27352669,16,4,,16_2024_4
Illinois,April,2024,motor fuel,241829206,17,4,,17_2024_4
Indiana,April,2024,motor fuel,139812316,18,4,,18_2024_4
Iowa,April,2024,motor fuel,57317175,19,4,,19_2024_4
Kansas,April,2024,motor fuel,,20,4,,20_2024_4
Kentucky,April,2024,motor fuel,75549868,21,4,,21_2024_4
Louisiana,April,2024,motor fuel,50012845,22,4,,22_2024_4
Maine,April,2024,motor fuel,17076708,23,4,,23_2024_4
Maryland,April,2024,motor fuel,,24,4,,24_2024_4
Massachusetts,April,2024,motor fuel,57746357,25,4,,25_2024_4
Michigan,April,2024,motor fuel,125614132,26,4,,26_2024_4
Minnesota,April,2024,motor fuel,66358367,27,4,,27_2024_4
Mississippi,April,2024,motor fuel,37846768,28,4,,28_2024_4
Missouri,April,2024,motor fuel,84922045,29,4,,29_2024_4
Montana,April,2024,motor fuel,,30,4,,30_2024_4
Nebraska,April,2024,motor fuel,,31,4,,31_2024_4
Nevada,April,2024,motor fuel,,32,4,,32_2024_4
New Hampshire,April,2024,motor fuel,10000000,33,4,,33_2024_4
New Jersey,April,2024,motor fuel,40415000,34,4,,34_2024_4
New Mexico,April,2024,motor fuel,,35,4,,35_2024_4
New York,April,2024,motor fuel,120369000,36,4,,36_2024_4
North Carolina,April,2024,motor fuel,220737817,37,4,,37_2024_4
North Dakota,April,2024,motor fuel,,38,4,,38_2024_4
Ohio,April,2024,motor fuel,222358348,39,4,,39_2024_4
Oklahoma,April,2024,motor fuel,,40,4,,40_2024_4
Oregon,April,2024,motor fuel,57622626,41,4,,41_2024_4
Pennsylvania,April,2024,motor fuel,140472000,42,4,,42_2024_4
Rhode Island,April,2024,motor fuel,,44,4,,44_2024_4
South Carolina,April,2024,motor fuel,89000000,45,4,,45_2024_4
South Dakota,April,2024,motor fuel,,46,4,,46_2024_4
Tennessee,April,2024,motor fuel,111539289,47,4,,47_2024_4
Texas,April,2024,motor fuel,332194000,48,4,,48_2024_4
Utah,April,2024,motor fuel,53900000,49,4,,49_2024_4
Vermont,April,2024,motor fuel,6970733,50,4,,50_2024_4
Virginia,April,2024,motor fuel,117754000,51,4,,51_2024_4
Washington,April,2024,motor fuel,111154981,53,4,,53_2024_4
West Virginia,April,2024,motor fuel,52794000,54,4,,54_2024_4
Wisconsin,April,2024,motor fuel,80719231,55,4,,55_2024_4
Wyoming,April,2024,motor fuel,,56,4,,56_2024_4
