Year,Sex,Cohort,State,Drivers
2017,Male,50-54,South Carolina,151580
2017,Male,50-54,South Dakota,24252
2017,Male,50-54,Tennessee,256244
2017,Male,50-54,Texas,754943
2017,Male,50-54,Utah,69308
2017,Male,50-54,Vermont,23985
2017,Male,50-54,Virginia,267915
2017,Male,50-54,Washington,245733
2017,Male,50-54,West Virginia,47824
2017,Male,50-54,Wisconsin,194122
2017,Male,50-54,Wyoming,16128
2017,Male,55-59,Alabama,164384
2017,Male,55-59,Alaska,23461
2017,Male,55-59,Arizona,231177
2017,Male,55-59,Arkansas,97717
2017,Male,55-59,California,1193280
2017,Male,55-59,Colorado,183086
2017,Male,55-59,Connecticut,126015
2017,Male,55-59,Delaware,32293
2017,Male,55-59,District of Columbia,17184
2017,Male,55-59,Florida,676562
2017,Male,55-59,Georgia,300844
2017,Male,55-59,Hawaii,45804
2017,Male,55-59,Idaho,50947
2017,Male,55-59,Illinois,379093
2017,Male,55-59,Indiana,206003
2017,Male,55-59,Iowa,101153
2017,Male,55-59,Kansas,87413
2017,Male,55-59,Kentucky,140335
2017,Male,55-59,Louisiana,147740
2017,Male,55-59,Maine,51191
2017,Male,55-59,Maryland,194978
2017,Male,55-59,Massachusetts,224089
2017,Male,55-59,Michigan,325299
2017,Male,55-59,Minnesota,168850
2017,Male,55-59,Mississippi,88181
2017,Male,55-59,Missouri,193184
2017,Male,55-59,Montana,37332
2017,Male,55-59,Nebraska,61809
2017,Male,55-59,Nevada,85991
2017,Male,55-59,New Hampshire,56194
2017,Male,55-59,New Jersey,295846
2017,Male,55-59,New Mexico,66566
2017,Male,55-59,New York,555350
2017,Male,55-59,North Carolina,313061
2017,Male,55-59,North Dakota,25241
2017,Male,55-59,Ohio,372418
2017,Male,55-59,Oklahoma,97143
2017,Male,55-59,Oregon,121166
2017,Male,55-59,Pennsylvania,430231
2017,Male,55-59,Rhode Island,35845
2017,Male,55-59,South Carolina,154984
2017,Male,55-59,South Dakota,28487
2017,Male,55-59,Tennessee,259396
2017,Male,55-59,Texas,760129
2017,Male,55-59,Utah,71067
2017,Male,55-59,Vermont,26140
2017,Male,55-59,Virginia,266318
2017,Male,55-59,Washington,252961
2017,Male,55-59,West Virginia,52060
2017,Male,55-59,Wisconsin,204374
2017,Male,55-59,Wyoming,19252
2017,Male,60-64,Alabama,154581
2017,Male,60-64,Alaska,21021
2017,Male,60-64,Arizona,208133
2017,Male,60-64,Arkansas,89625
2017,Male,60-64,California,1038630
2017,Male,60-64,Colorado,170129
2017,Male,60-64,Connecticut,109346
2017,Male,60-64,Delaware,29960
2017,Male,60-64,District of Columbia,14314
2017,Male,60-64,Florida,609799
2017,Male,60-64,Georgia,262178
2017,Male,60-64,Hawaii,44941
2017,Male,60-64,Idaho,48105
2017,Male,60-64,Illinois,346080
2017,Male,60-64,Indiana,187888
2017,Male,60-64,Iowa,95278
2017,Male,60-64,Kansas,83496
2017,Male,60-64,Kentucky,128241
2017,Male,60-64,Louisiana,136690
2017,Male,60-64,Maine,48948
2017,Male,60-64,Maryland,166069
2017,Male,60-64,Massachusetts,201241
2017,Male,60-64,Michigan,303414
2017,Male,60-64,Minnesota,154373
2017,Male,60-64,Mississippi,83063
2017,Male,60-64,Missouri,174795
2017,Male,60-64,Montana,37744
2017,Male,60-64,Nebraska,56575
2017,Male,60-64,Nevada,77794
2017,Male,60-64,New Hampshire,49894
2017,Male,60-64,New Jersey,255187
2017,Male,60-64,New Mexico,63187
2017,Male,60-64,New York,493028
2017,Male,60-64,North Carolina,281299
2017,Male,60-64,North Dakota,23337
2017,Male,60-64,Ohio,345940
2017,Male,60-64,Oklahoma,91427
2017,Male,60-64,Oregon,123590
2017,Male,60-64,Pennsylvania,401593
2017,Male,60-64,Rhode Island,33226
2017,Male,60-64,South Carolina,146732
2017,Male,60-64,South Dakota,28227
2017,Male,60-64,Tennessee,239678
2017,Male,60-64,Texas,662740
2017,Male,60-64,Utah,64873
2017,Male,60-64,Vermont,25103
2017,Male,60-64,Virginia,233248
2017,Male,60-64,Washington,233849
2017,Male,60-64,West Virginia,55540
2017,Male,60-64,Wisconsin,183366
2017,Male,60-64,Wyoming,20068
2017,Male,65-69,Alabama,132945
2017,Male,65-69,Alaska,14943
2017,Male,65-69,Arizona,159802
2017,Male,65-69,Arkansas,79281
2017,Male,65-69,California,824095
2017,Male,65-69,Colorado,140716
2017,Male,65-69,Connecticut,84599
2017,Male,65-69,Delaware,26906
2017,Male,65-69,District of Columbia,11891
2017,Male,65-69,Florida,547141
2017,Male,65-69,Georgia,215923
2017,Male,65-69,Hawaii,40594
2017,Male,65-69,Idaho,42627
2017,Male,65-69,Illinois,281459
2017,Male,65-69,Indiana,153312
2017,Male,65-69,Iowa,79557
2017,Male,65-69,Kansas,69293
2017,Male,65-69,Kentucky,108917
2017,Male,65-69,Louisiana,111589
2017,Male,65-69,Maine,43105
2017,Male,65-69,Maryland,131919
2017,Male,65-69,Massachusetts,162706
2017,Male,65-69,Michigan,251737
2017,Male,65-69,Minnesota,127781
2017,Male,65-69,Mississippi,71335
2017,Male,65-69,Missouri,145114
2017,Male,65-69,Montana,34436
2017,Male,65-69,Nebraska,47234
2017,Male,65-69,Nevada,68735
2017,Male,65-69,New Hampshire,40631
2017,Male,65-69,New Jersey,201109
2017,Male,65-69,New Mexico,56914
2017,Male,65-69,New York,421907
2017,Male,65-69,North Carolina,249512
2017,Male,65-69,North Dakota,18545
2017,Male,65-69,Ohio,286695
2017,Male,65-69,Oklahoma,79866
2017,Male,65-69,Oregon,114459
2017,Male,65-69,Pennsylvania,329199
2017,Male,65-69,Rhode Island,27148
2017,Male,65-69,South Carolina,136048
2017,Male,65-69,South Dakota,25152
2017,Male,65-69,Tennessee,202314
2017,Male,65-69,Texas,526460
2017,Male,65-69,Utah,52284
2017,Male,65-69,Vermont,21662
2017,Male,65-69,Virginia,192190
2017,Male,65-69,Washington,195528
2017,Male,65-69,West Virginia,53010
2017,Male,65-69,Wisconsin,151588
2017,Male,65-69,Wyoming,16682
2017,Male,70-74,Alabama,106212
2017,Male,70-74,Alaska,9121
2017,Male,70-74,Arizona,129064
2017,Male,70-74,Arkansas,65127
2017,Male,70-74,California,578342
2017,Male,70-74,Colorado,100976
2017,Male,70-74,Connecticut,64847
2017,Male,70-74,Delaware,22236
2017,Male,70-74,District of Columbia,9212
2017,Male,70-74,Florida,468286
2017,Male,70-74,Georgia,160884
2017,Male,70-74,Hawaii,30801
2017,Male,70-74,Idaho,28924
2017,Male,70-74,Illinois,204887
2017,Male,70-74,Indiana,110293
2017,Male,70-74,Iowa,55209
2017,Male,70-74,Kansas,48814
2017,Male,70-74,Kentucky,78569
2017,Male,70-74,Louisiana,81879
2017,Male,70-74,Maine,32421
2017,Male,70-74,Maryland,96560
2017,Male,70-74,Massachusetts,125338
2017,Male,70-74,Michigan,184687
2017,Male,70-74,Minnesota,92439
2017,Male,70-74,Mississippi,53913
2017,Male,70-74,Missouri,110282
2017,Male,70-74,Montana,25472
2017,Male,70-74,Nebraska,32448
2017,Male,70-74,Nevada,54898
2017,Male,70-74,New Hampshire,29892
2017,Male,70-74,New Jersey,151706
2017,Male,70-74,New Mexico,42260
2017,Male,70-74,New York,320282
2017,Male,70-74,North Carolina,196116
2017,Male,70-74,North Dakota,12293
2017,Male,70-74,Ohio,203213
2017,Male,70-74,Oklahoma,62308
2017,Male,70-74,Oregon,86964
2017,Male,70-74,Pennsylvania,242123
2017,Male,70-74,Rhode Island,20344
2017,Male,70-74,South Carolina,110948
2017,Male,70-74,South Dakota,18023
2017,Male,70-74,Tennessee,148402
2017,Male,70-74,Texas,385137
2017,Male,70-74,Utah,38359
2017,Male,70-74,Vermont,16076
2017,Male,70-74,Virginia,145031
2017,Male,70-74,Washington,143888
2017,Male,70-74,West Virginia,40426
2017,Male,70-74,Wisconsin,102501
2017,Male,70-74,Wyoming,11768
2017,Male,75-79,Alabama,73013
2017,Male,75-79,Alaska,4700
2017,Male,75-79,Arizona,83090
2017,Male,75-79,Arkansas,46270
2017,Male,75-79,California,348466
2017,Male,75-79,Colorado,59139
2017,Male,75-79,Connecticut,40567
2017,Male,75-79,Delaware,14602
2017,Male,75-79,District of Columbia,6006
2017,Male,75-79,Florida,319367
2017,Male,75-79,Georgia,99934
2017,Male,75-79,Hawaii,16512
2017,Male,75-79,Idaho,18930
2017,Male,75-79,Illinois,133400
2017,Male,75-79,Indiana,71560
2017,Male,75-79,Iowa,36668
2017,Male,75-79,Kansas,31700
2017,Male,75-79,Kentucky,50234
2017,Male,75-79,Louisiana,53375
2017,Male,75-79,Maine,20114
2017,Male,75-79,Maryland,60711
2017,Male,75-79,Massachusetts,79376
2017,Male,75-79,Michigan,120632
2017,Male,75-79,Minnesota,63729
2017,Male,75-79,Mississippi,35690
2017,Male,75-79,Missouri,71995
2017,Male,75-79,Montana,15850
2017,Male,75-79,Nebraska,21729
2017,Male,75-79,Nevada,34154
2017,Male,75-79,New Hampshire,18283
2017,Male,75-79,New Jersey,97377
2017,Male,75-79,New Mexico,22938
2017,Male,75-79,New York,216913
2017,Male,75-79,North Carolina,117031
2017,Male,75-79,North Dakota,8155
2017,Male,75-79,Ohio,134146
2017,Male,75-79,Oklahoma,42634
2017,Male,75-79,Oregon,54761
2017,Male,75-79,Pennsylvania,159055
2017,Male,75-79,Rhode Island,12016
2017,Male,75-79,South Carolina,68505
2017,Male,75-79,South Dakota,11803
2017,Male,75-79,Tennessee,90122
2017,Male,75-79,Texas,236497
2017,Male,75-79,Utah,25168
2017,Male,75-79,Vermont,10074
2017,Male,75-79,Virginia,90352
2017,Male,75-79,Washington,86220
2017,Male,75-79,West Virginia,27424
2017,Male,75-79,Wisconsin,68429
2017,Male,75-79,Wyoming,7520
2017,Male,80-84,Alabama,49045
2017,Male,80-84,Alaska,2495
2017,Male,80-84,Arizona,50178
2017,Male,80-84,Arkansas,30336
2017,Male,80-84,California,211381
2017,Male,80-84,Colorado,34631
2017,Male,80-84,Connecticut,26336
2017,Male,80-84,Delaware,9207
2017,Male,80-84,District of Columbia,3721
2017,Male,80-84,Florida,197159
2017,Male,80-84,Georgia,58567
2017,Male,80-84,Hawaii,8480
2017,Male,80-84,Idaho,10580
2017,Male,80-84,Illinois,66689
2017,Male,80-84,Indiana,41325
2017,Male,80-84,Iowa,23637
2017,Male,80-84,Kansas,20225
2017,Male,80-84,Kentucky,29075
2017,Male,80-84,Louisiana,34373
2017,Male,80-84,Maine,12415
2017,Male,80-84,Maryland,37311
2017,Male,80-84,Massachusetts,49570
2017,Male,80-84,Michigan,72603
2017,Male,80-84,Minnesota,41407
2017,Male,80-84,Mississippi,22111
2017,Male,80-84,Missouri,44327
2017,Male,80-84,Montana,9286
2017,Male,80-84,Nebraska,15155
2017,Male,80-84,Nevada,18621
2017,Male,80-84,New Hampshire,11690
2017,Male,80-84,New Jersey,64572
2017,Male,80-84,New Mexico,13420
2017,Male,80-84,New York,154962
2017,Male,80-84,North Carolina,70652
2017,Male,80-84,North Dakota,5686
2017,Male,80-84,Ohio,84839
2017,Male,80-84,Oklahoma,27194
2017,Male,80-84,Oregon,31401
2017,Male,80-84,Pennsylvania,104676
2017,Male,80-84,Rhode Island,7512
2017,Male,80-84,South Carolina,38793
2017,Male,80-84,South Dakota,7272
2017,Male,80-84,Tennessee,50836
2017,Male,80-84,Texas,140024
2017,Male,80-84,Utah,16153
2017,Male,80-84,Vermont,6483
2017,Male,80-84,Virginia,54276
2017,Male,80-84,Washington,50706
2017,Male,80-84,West Virginia,16879
2017,Male,80-84,Wisconsin,45681
2017,Male,80-84,Wyoming,4303
2017,Male,85+,Alabama,46058
2017,Male,85+,Alaska,1980
2017,Male,85+,Arizona,34683
2017,Male,85+,Arkansas,31863
2017,Male,85+,California,160727
2017,Male,85+,Colorado,25473
2017,Male,85+,Connecticut,25082
2017,Male,85+,Delaware,7997
2017,Male,85+,District of Columbia,4214
2017,Male,85+,Florida,154073
2017,Male,85+,Georgia,40905
2017,Male,85+,Hawaii,6845
2017,Male,85+,Idaho,6160
2017,Male,85+,Illinois,63004
2017,Male,85+,Indiana,30292
2017,Male,85+,Iowa,17446
2017,Male,85+,Kansas,16817
2017,Male,85+,Kentucky,19677
2017,Male,85+,Louisiana,36302
2017,Male,85+,Maine,9089
2017,Male,85+,Maryland,30428
2017,Male,85+,Massachusetts,47504
2017,Male,85+,Michigan,58561
2017,Male,85+,Minnesota,37193
2017,Male,85+,Mississippi,16506
2017,Male,85+,Missouri,31666
2017,Male,85+,Montana,7676
2017,Male,85+,Nebraska,13776
2017,Male,85+,Nevada,11297
2017,Male,85+,New Hampshire,9866
2017,Male,85+,New Jersey,60859
2017,Male,85+,New Mexico,8317
2017,Male,85+,New York,184374
2017,Male,85+,North Carolina,52901
2017,Male,85+,North Dakota,4774
2017,Male,85+,Ohio,66450
2017,Male,85+,Oklahoma,20110
2017,Male,85+,Oregon,24506
2017,Male,85+,Pennsylvania,87558
2017,Male,85+,Rhode Island,6771
2017,Male,85+,South Carolina,26560
2017,Male,85+,South Dakota,5511
2017,Male,85+,Tennessee,34574
2017,Male,85+,Texas,89899
2017,Male,85+,Utah,12869
2017,Male,85+,Vermont,7154
2017,Male,85+,Virginia,40666
2017,Male,85+,Washington,38384
2017,Male,85+,West Virginia,13115
2017,Male,85+,Wisconsin,36704
2017,Male,85+,Wyoming,2964
2017,Female,Under 16,Alabama,0
2017,Female,Under 16,Alaska,0
2017,Female,Under 16,Arizona,0
2017,Female,Under 16,Arkansas,0
2017,Female,Under 16,California,0
2017,Female,Under 16,Colorado,0
2017,Female,Under 16,Connecticut,0
2017,Female,Under 16,Delaware,0
2017,Female,Under 16,District of Columbia,0
2017,Female,Under 16,Florida,0
2017,Female,Under 16,Georgia,0
2017,Female,Under 16,Hawaii,0
2017,Female,Under 16,Idaho,8253
2017,Female,Under 16,Illinois,0
2017,Female,Under 16,Indiana,0
2017,Female,Under 16,Iowa,0
2017,Female,Under 16,Kansas,13874
2017,Female,Under 16,Kentucky,0
2017,Female,Under 16,Louisiana,0
2017,Female,Under 16,Maine,0
2017,Female,Under 16,Maryland,0
2017,Female,Under 16,Massachusetts,0
2017,Female,Under 16,Michigan,0
2017,Female,Under 16,Minnesota,0
2017,Female,Under 16,Mississippi,0
2017,Female,Under 16,Missouri,0
2017,Female,Under 16,Montana,1320
2017,Female,Under 16,Nebraska,0
2017,Female,Under 16,Nevada,0
2017,Female,Under 16,New Hampshire,0
2017,Female,Under 16,New Jersey,0
2017,Female,Under 16,New Mexico,0
2017,Female,Under 16,New York,0
2017,Female,Under 16,North Carolina,0
2017,Female,Under 16,North Dakota,1373
2017,Female,Under 16,Ohio,0
2017,Female,Under 16,Oklahoma,0
2017,Female,Under 16,Oregon,0
2017,Female,Under 16,Pennsylvania,0
2017,Female,Under 16,Rhode Island,0
2017,Female,Under 16,South Carolina,13751
2017,Female,Under 16,South Dakota,0
2017,Female,Under 16,Tennessee,0
2017,Female,Under 16,Texas,0
2017,Female,Under 16,Utah,0
2017,Female,Under 16,Vermont,0
2017,Female,Under 16,Virginia,0
2017,Female,Under 16,Washington,0
2017,Female,Under 16,West Virginia,0
2017,Female,Under 16,Wisconsin,0
2017,Female,Under 16,Wyoming,0
2017,Female,16,Alabama,23647
2017,Female,16,Alaska,1293
2017,Female,16,Arizona,10842
2017,Female,16,Arkansas,7761
2017,Female,16,California,35749
2017,Female,16,Colorado,9199
2017,Female,16,Connecticut,3932
2017,Female,16,Delaware,3949
2017,Female,16,District of Columbia,0
2017,Female,16,Florida,27310
2017,Female,16,Georgia,18593
2017,Female,16,Hawaii,1070
2017,Female,16,Idaho,7912
2017,Female,16,Illinois,32272
2017,Female,16,Indiana,9800
2017,Female,16,Iowa,16770
2017,Female,16,Kansas,11869
2017,Female,16,Kentucky,12
2017,Female,16,Louisiana,12696
2017,Female,16,Maine,2261
2017,Female,16,Maryland,3974
2017,Female,16,Massachusetts,1101
2017,Female,16,Michigan,22871
2017,Female,16,Minnesota,12936
2017,Female,16,Mississippi,10754
2017,Female,16,Missouri,17116
2017,Female,16,Montana,3375
2017,Female,16,Nebraska,7372
2017,Female,16,Nevada,2714
2017,Female,16,New Hampshire,3456
2017,Female,16,New Jersey,46
2017,Female,16,New Mexico,3695
2017,Female,16,New York,6439
2017,Female,16,North Carolina,4245
2017,Female,16,North Dakota,2487
2017,Female,16,Ohio,26033
2017,Female,16,Oklahoma,15229
2017,Female,16,Oregon,7837
2017,Female,16,Pennsylvania,8407
2017,Female,16,Rhode Island,0
2017,Female,16,South Carolina,20144
2017,Female,16,South Dakota,4027
2017,Female,16,Tennessee,24826
2017,Female,16,Texas,40508
2017,Female,16,Utah,12231
2017,Female,16,Vermont,1302
2017,Female,16,Virginia,10046
2017,Female,16,Washington,15687
2017,Female,16,West Virginia,9169
2017,Female,16,Wisconsin,18343
2017,Female,16,Wyoming,2036
2017,Female,17,Alabama,27410
2017,Female,17,Alaska,2323
2017,Female,17,Arizona,19104
2017,Female,17,Arkansas,14242
2017,Female,17,California,78475
2017,Female,17,Colorado,17862
2017,Female,17,Connecticut,11559
2017,Female,17,Delaware,4736
2017,Female,17,District of Columbia,0
2017,Female,17,Florida,51324
2017,Female,17,Georgia,33212
2017,Female,17,Hawaii,2367
2017,Female,17,Idaho,9214
2017,Female,17,Illinois,49859
2017,Female,17,Indiana,23700
2017,Female,17,Iowa,16955
2017,Female,17,Kansas,14096
2017,Female,17,Kentucky,5645
2017,Female,17,Louisiana,17046
2017,Female,17,Maine,4430
2017,Female,17,Maryland,15540
2017,Female,17,Massachusetts,18228
2017,Female,17,Michigan,33994
2017,Female,17,Minnesota,21124
2017,Female,17,Mississippi,13103
2017,Female,17,Missouri,24452
2017,Female,17,Montana,4205
2017,Female,17,Nebraska,9363
2017,Female,17,Nevada,5250
2017,Female,17,New Hampshire,5508
2017,Female,17,New Jersey,30118
2017,Female,17,New Mexico,5697
2017,Female,17,New York,37500
2017,Female,17,North Carolina,19012
2017,Female,17,North Dakota,2982
2017,Female,17,Ohio,41022
2017,Female,17,Oklahoma,18419
2017,Female,17,Oregon,12618
2017,Female,17,Pennsylvania,37037
2017,Female,17,Rhode Island,2534
2017,Female,17,South Carolina,23708
2017,Female,17,South Dakota,4208
2017,Female,17,Tennessee,29173
2017,Female,17,Texas,70323
2017,Female,17,Utah,17067
2017,Female,17,Vermont,2183
2017,Female,17,Virginia,26120
2017,Female,17,Washington,24413
2017,Female,17,West Virginia,5678
2017,Female,17,Wisconsin,24080
2017,Female,17,Wyoming,2488
2017,Female,18,Alabama,28676
2017,Female,18,Alaska,3059
2017,Female,18,Arizona,25736
2017,Female,18,Arkansas,17372
2017,Female,18,California,126172
2017,Female,18,Colorado,23463
2017,Female,18,Connecticut,14615
2017,Female,18,Delaware,5015
2017,Female,18,District of Columbia,112
2017,Female,18,Florida,73591
2017,Female,18,Georgia,44542
2017,Female,18,Hawaii,3596
2017,Female,18,Idaho,9563
2017,Female,18,Illinois,58071
2017,Female,18,Indiana,29632
2017,Female,18,Iowa,17434
2017,Female,18,Kansas,15328
2017,Female,18,Kentucky,12542
2017,Female,18,Louisiana,20579
2017,Female,18,Maine,5074
2017,Female,18,Maryland,21543
2017,Female,18,Massachusetts,26246
2017,Female,18,Michigan,43397
2017,Female,18,Minnesota,23547
2017,Female,18,Mississippi,15312
2017,Female,18,Missouri,27513
2017,Female,18,Montana,4774
2017,Female,18,Nebraska,9158
2017,Female,18,Nevada,8297
2017,Female,18,New Hampshire,6504
2017,Female,18,New Jersey,41452
2017,Female,18,New Mexico,7889
2017,Female,18,New York,56908
2017,Female,18,North Carolina,40768
2017,Female,18,North Dakota,3322
2017,Female,18,Ohio,49986
2017,Female,18,Oklahoma,20325
2017,Female,18,Oregon,15313
2017,Female,18,Pennsylvania,46845
2017,Female,18,Rhode Island,3876
2017,Female,18,South Carolina,26095
2017,Female,18,South Dakota,4508
2017,Female,18,Tennessee,33089
2017,Female,18,Texas,93764
2017,Female,18,Utah,18964
2017,Female,18,Vermont,2739
2017,Female,18,Virginia,34654
2017,Female,18,Washington,29511
2017,Female,18,West Virginia,6180
2017,Female,18,Wisconsin,26777
2017,Female,18,Wyoming,2962
2017,Female,19,Alabama,29742
2017,Female,19,Alaska,3751
2017,Female,19,Arizona,29972
2017,Female,19,Arkansas,19574
2017,Female,19,California,171282
2017,Female,19,Colorado,26628
2017,Female,19,Connecticut,16155
2017,Female,19,Delaware,5143
2017,Female,19,District of Columbia,333
2017,Female,19,Florida,87613
2017,Female,19,Georgia,51365
2017,Female,19,Hawaii,4391
2017,Female,19,Idaho,9589
2017,Female,19,Illinois,62711
2017,Female,19,Indiana,32876
2017,Female,19,Iowa,17990
2017,Female,19,Kansas,16359
2017,Female,19,Kentucky,18432
2017,Female,19,Louisiana,22799
2017,Female,19,Maine,5864
2017,Female,19,Maryland,24560
2017,Female,19,Massachusetts,31350
2017,Female,19,Michigan,48972
2017,Female,19,Minnesota,24170
2017,Female,19,Mississippi,16485
2017,Female,19,Missouri,30477
2017,Female,19,Montana,5124
2017,Female,19,Nebraska,10515
2017,Female,19,Nevada,10674
2017,Female,19,New Hampshire,7048
2017,Female,19,New Jersey,44926
2017,Female,19,New Mexico,9239
2017,Female,19,New York,69308
2017,Female,19,North Carolina,48114
2017,Female,19,North Dakota,3817
2017,Female,19,Ohio,56142
2017,Female,19,Oklahoma,20739
2017,Female,19,Oregon,17369
2017,Female,19,Pennsylvania,53286
2017,Female,19,Rhode Island,4663
2017,Female,19,South Carolina,27051
2017,Female,19,South Dakota,4512
2017,Female,19,Tennessee,35680
2017,Female,19,Texas,118784
2017,Female,19,Utah,19813
2017,Female,19,Vermont,3009
2017,Female,19,Virginia,38394
2017,Female,19,Washington,34847
2017,Female,19,West Virginia,6273
2017,Female,19,Wisconsin,27483
2017,Female,19,Wyoming,3183
2017,Female,20,Alabama,30661
2017,Female,20,Alaska,4180
2017,Female,20,Arizona,33190
2017,Female,20,Arkansas,20045
2017,Female,20,California,193580
2017,Female,20,Colorado,28177
2017,Female,20,Connecticut,17556
2017,Female,20,Delaware,5573
2017,Female,20,District of Columbia,487
2017,Female,20,Florida,94917
2017,Female,20,Georgia,54856
2017,Female,20,Hawaii,5145
2017,Female,20,Idaho,9654
2017,Female,20,Illinois,63729
2017,Female,20,Indiana,34731
2017,Female,20,Iowa,18290
2017,Female,20,Kansas,16364
2017,Female,20,Kentucky,20399
2017,Female,20,Louisiana,23859
2017,Female,20,Maine,6074
2017,Female,20,Maryland,27143
2017,Female,20,Massachusetts,34712
2017,Female,20,Michigan,52802
2017,Female,20,Minnesota,22809
2017,Female,20,Mississippi,16856
2017,Female,20,Missouri,31457
2017,Female,20,Montana,5405
2017,Female,20,Nebraska,11058
2017,Female,20,Nevada,11816
2017,Female,20,New Hampshire,7456
2017,Female,20,New Jersey,47434
2017,Female,20,New Mexico,10050
2017,Female,20,New York,78095
2017,Female,20,North Carolina,51356
2017,Female,20,North Dakota,3944
2017,Female,20,Ohio,59201
2017,Female,20,Oklahoma,21147
2017,Female,20,Oregon,18339
2017,Female,20,Pennsylvania,56744
2017,Female,20,Rhode Island,5045
2017,Female,20,South Carolina,27149
2017,Female,20,South Dakota,4680
2017,Female,20,Tennessee,36929
2017,Female,20,Texas,129780
2017,Female,20,Utah,20426
